date,12:00 AM,12:30 AM,1:00 AM,1:30 AM,2:00 AM,2:30 AM,3:00 AM,3:30 AM,4:00 AM,4:30 AM,5:00 AM,5:30 AM,6:00 AM,6:30 AM,7:00 AM,7:30 AM,8:00 AM,8:30 AM,9:00 AM,9:30 AM,10:00 AM,10:30 AM,11:00 AM,11:30 AM,12:00 PM,12:30 PM,1:00 PM,1:30 PM,2:00 PM,2:30 PM,3:00 PM,3:30 PM,4:00 PM,4:30 PM,5:00 PM,5:30 PM,6:00 PM,6:30 PM,7:00 PM,7:30 PM,8:00 PM,8:30 PM,9:00 PM,9:30 PM,10:00 PM,10:30 PM,11:00 PM,11:30 PM
2017/05/24,33.0,,32.0,31.0,31.0,31.0,30.0,,30.0,30.0,30.0,30.0,30.0,30.0,31.0,31.0,33.0,34.0,35.0,36.0,37.0,37.0,39.0,39.0,40.0,40.0,,41.0,41.0,41.0,41.0,41.0,41.0,,41.0,41.0,40.0,39.0,39.0,38.0,,36.0,36.0,,,35.0,34.0,34.0
2017/05/25,34.0,33.0,33.0,32.0,32.0,32.0,31.0,31.0,31.0,31.0,,30.0,30.0,30.0,31.0,,32.0,33.0,35.0,36.0,37.0,36.0,39.0,39.0,40.0,,41.0,,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,,39.0,39.0,36.0,37.0,37.0,36.0,36.0,36.0,36.0
2017/05/26,36.0,,35.0,35.0,35.0,34.0,,33.0,32.0,,32.0,31.0,,32.0,33.0,34.0,35.0,37.0,,38.0,39.0,,41.0,41.0,41.0,42.0,43.0,43.0,44.0,45.0,45.0,45.0,45.0,45.0,45.0,44.0,,43.0,43.0,42.0,40.0,39.0,39.0,35.0,34.0,33.0,33.0,33.0
2017/05/27,32.0,32.0,32.0,,31.0,31.0,31.0,31.0,31.0,31.0,31.0,30.0,29.0,30.0,30.0,31.0,32.0,32.0,33.0,33.0,34.0,34.0,36.0,37.0,38.0,38.0,39.0,39.0,40.0,40.0,41.0,41.0,,40.0,40.0,39.0,39.0,38.0,37.0,37.0,36.0,35.0,34.0,34.0,34.0,32.0,32.0,31.0
2017/05/28,31.0,31.0,30.0,30.0,30.0,30.0,30.0,29.0,29.0,29.0,,28.0,27.0,26.0,26.0,26.0,25.0,27.0,28.0,29.0,31.0,33.0,33.0,33.0,34.0,35.0,35.0,37.0,37.0,37.0,37.0,37.0,36.0,36.0,,35.0,,34.0,33.0,33.0,32.0,32.0,,32.0,32.0,32.0,31.0,31.0
2017/05/29,31.0,31.0,30.0,29.0,29.0,29.0,28.0,28.0,28.0,29.0,27.0,24.0,24.0,23.0,24.0,24.0,24.0,24.0,24.0,26.0,27.0,28.0,29.0,29.0,30.0,31.0,32.0,,32.0,32.0,32.0,33.0,33.0,33.0,33.0,33.0,,32.0,31.0,31.0,30.0,30.0,,29.0,29.0,29.0,28.0,27.0
2017/05/30,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,,27.0,26.0,26.0,26.0,,28.0,28.0,,30.0,31.0,,32.0,33.0,34.0,34.0,35.0,35.0,,35.0,36.0,36.0,36.0,37.0,,38.0,37.0,36.0,,,35.0,,34.0,33.0,33.0,32.0,32.0,31.0,31.0,31.0
2017/05/31,30.0,30.0,30.0,30.0,,29.0,29.0,28.0,28.0,28.0,28.0,27.0,,28.0,28.0,29.0,30.0,31.0,31.0,33.0,34.0,34.0,33.0,33.0,27.0,25.0,25.0,25.0,26.0,27.0,28.0,29.0,29.0,30.0,30.0,30.0,30.0,30.0,29.0,29.0,29.0,28.0,28.0,28.0,,28.0,28.0,28.0
2017/06/01,28.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,28.0,29.0,,31.0,,33.0,34.0,35.0,,36.0,36.0,36.0,36.0,37.0,38.0,37.0,37.0,37.0,38.0,37.0,37.0,37.0,,37.0,36.0,36.0,34.0,34.0,,,33.0,32.0,32.0,32.0
2017/06/02,31.0,30.0,30.0,30.0,29.0,28.0,28.0,,,27.0,27.0,27.0,27.0,27.0,28.0,29.0,31.0,31.0,32.0,34.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,40.0,40.0,40.0,41.0,,41.0,,,41.0,41.0,,38.0,,38.0,38.0,38.0,38.0,36.0,36.0,35.0,35.0
2017/06/03,34.0,34.0,34.0,,33.0,33.0,,32.0,32.0,32.0,31.0,31.0,31.0,32.0,33.0,34.0,34.0,36.0,36.0,36.0,38.0,,39.0,40.0,41.0,41.0,41.0,42.0,42.0,43.0,44.0,44.0,44.0,44.0,43.0,43.0,43.0,43.0,42.0,,42.0,40.0,39.0,38.0,38.0,38.0,37.0,37.0
2017/06/04,,36.0,36.0,35.0,35.0,34.0,33.0,33.0,33.0,33.0,33.0,32.0,32.0,33.0,33.0,33.0,35.0,36.0,38.0,40.0,41.0,42.0,42.0,43.0,43.0,44.0,44.0,,46.0,47.0,48.0,,48.0,48.0,48.0,47.0,47.0,46.0,45.0,44.0,44.0,43.0,42.0,42.0,40.0,38.0,38.0,38.0
2017/06/05,38.0,37.0,,37.0,36.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,36.0,37.0,37.0,38.0,39.0,39.0,,41.0,41.0,42.0,42.0,43.0,44.0,44.0,45.0,45.0,45.0,46.0,46.0,,,45.0,45.0,,44.0,43.0,43.0,43.0,41.0,40.0,40.0,39.0,39.0,39.0,38.0
2017/06/06,37.0,37.0,,36.0,36.0,36.0,36.0,35.0,35.0,35.0,34.0,34.0,,34.0,34.0,35.0,36.0,37.0,38.0,38.0,39.0,39.0,,40.0,40.0,41.0,41.0,42.0,43.0,44.0,44.0,44.0,44.0,43.0,43.0,43.0,42.0,,41.0,40.0,40.0,38.0,36.0,35.0,34.0,,32.0,32.0
2017/06/07,31.0,31.0,31.0,31.0,30.0,30.0,30.0,30.0,29.0,29.0,29.0,29.0,29.0,27.0,27.0,27.0,29.0,29.0,30.0,28.0,28.0,28.0,28.0,28.0,31.0,32.0,33.0,,35.0,36.0,36.0,36.0,37.0,37.0,37.0,36.0,36.0,36.0,35.0,35.0,34.0,32.0,33.0,32.0,,,31.0,31.0
2017/06/08,,31.0,30.0,,30.0,30.0,30.0,30.0,30.0,30.0,29.0,29.0,29.0,29.0,,31.0,31.0,31.0,28.0,28.0,28.0,29.0,30.0,31.0,32.0,35.0,37.0,38.0,38.0,35.0,34.0,33.0,34.0,34.0,33.0,33.0,33.0,33.0,32.0,32.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,30.0
2017/06/09,,30.0,30.0,30.0,30.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,30.0,30.0,30.0,30.0,31.0,33.0,33.0,34.0,35.0,35.0,36.0,36.0,37.0,37.0,37.0,38.0,38.0,38.0,39.0,38.0,37.0,37.0,36.0,36.0,36.0,35.0,34.0,34.0,33.0,33.0,32.0,,31.0,31.0,31.0
2017/06/10,31.0,31.0,31.0,31.0,31.0,31.0,30.0,30.0,30.0,30.0,30.0,30.0,,31.0,32.0,32.0,33.0,34.0,35.0,35.0,37.0,38.0,38.0,38.0,39.0,39.0,39.0,39.0,39.0,39.0,40.0,39.0,39.0,39.0,35.0,33.0,33.0,33.0,33.0,32.0,32.0,32.0,32.0,,33.0,32.0,31.0,31.0
2017/06/11,31.0,31.0,29.0,27.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,27.0,28.0,29.0,30.0,30.0,32.0,32.0,33.0,34.0,34.0,35.0,36.0,36.0,36.0,37.0,,38.0,38.0,,38.0,37.0,36.0,37.0,36.0,,35.0,35.0,34.0,34.0,34.0,32.0,32.0,32.0,32.0,32.0
2017/06/12,32.0,31.0,31.0,30.0,30.0,30.0,30.0,30.0,,28.0,28.0,26.0,26.0,28.0,30.0,30.0,33.0,33.0,34.0,35.0,36.0,,37.0,38.0,,39.0,39.0,40.0,40.0,41.0,41.0,42.0,42.0,42.0,41.0,41.0,41.0,40.0,40.0,39.0,39.0,38.0,37.0,37.0,37.0,,37.0,35.0
2017/06/13,34.0,34.0,34.0,33.0,33.0,33.0,33.0,,32.0,32.0,29.0,29.0,28.0,28.0,31.0,,34.0,35.0,35.0,35.0,35.0,,38.0,39.0,39.0,41.0,42.0,42.0,42.0,42.0,42.0,43.0,43.0,43.0,,41.0,42.0,41.0,40.0,40.0,38.0,38.0,37.0,37.0,37.0,37.0,36.0,34.0
2017/06/14,34.0,,33.0,33.0,33.0,32.0,32.0,32.0,32.0,32.0,32.0,31.0,31.0,31.0,32.0,33.0,34.0,35.0,37.0,38.0,38.0,,,41.0,,42.0,42.0,42.0,41.0,41.0,38.0,36.0,36.0,34.0,34.0,34.0,34.0,,33.0,34.0,30.0,30.0,30.0,30.0,31.0,31.0,31.0,31.0
2017/06/15,31.0,31.0,30.0,30.0,30.0,30.0,,29.0,,29.0,29.0,29.0,29.0,30.0,30.0,31.0,32.0,33.0,,35.0,35.0,37.0,37.0,38.0,,39.0,39.0,39.0,,40.0,40.0,41.0,41.0,41.0,40.0,40.0,40.0,39.0,38.0,37.0,37.0,36.0,36.0,35.0,35.0,34.0,34.0,32.0
2017/06/16,34.0,33.0,,,32.0,32.0,23.0,,23.0,23.0,23.0,23.0,23.0,23.0,23.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,26.0,25.0,25.0,27.0,,29.0,32.0,33.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,33.0,32.0,32.0,31.0,30.0,31.0,31.0,30.0,30.0,30.0,30.0
2017/06/17,30.0,29.0,29.0,29.0,29.0,29.0,29.0,28.0,28.0,28.0,28.0,27.0,26.0,26.0,26.0,,27.0,27.0,28.0,29.0,29.0,30.0,31.0,31.0,30.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0
2017/06/18,28.0,28.0,27.0,,27.0,27.0,,27.0,,26.0,26.0,26.0,26.0,26.0,27.0,27.0,28.0,28.0,28.0,29.0,30.0,31.0,32.0,32.0,32.0,33.0,34.0,34.0,35.0,35.0,35.0,35.0,36.0,36.0,36.0,33.0,34.0,34.0,,34.0,34.0,34.0,34.0,34.0,34.0,,34.0,33.0
2017/06/19,,,33.0,33.0,,32.0,32.0,30.0,30.0,28.0,29.0,27.0,27.0,26.0,26.0,26.0,26.0,27.0,28.0,27.0,27.0,27.0,28.0,30.0,32.0,34.0,35.0,35.0,35.0,36.0,36.0,,37.0,37.0,37.0,37.0,36.0,36.0,35.0,35.0,34.0,32.0,31.0,31.0,31.0,31.0,28.0,26.0
2017/06/20,24.0,24.0,24.0,24.0,25.0,25.0,25.0,26.0,26.0,25.0,25.0,25.0,24.0,24.0,25.0,25.0,25.0,25.0,24.0,24.0,24.0,25.0,25.0,26.0,27.0,28.0,30.0,31.0,31.0,31.0,31.0,,,,,33.0,32.0,32.0,31.0,31.0,31.0,30.0,,30.0,29.0,28.0,28.0,28.0
2017/06/21,28.0,28.0,28.0,28.0,28.0,28.0,28.0,27.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,26.0,26.0,28.0,29.0,30.0,31.0,31.0,32.0,33.0,31.0,26.0,26.0,27.0,29.0,30.0,31.0,30.0,30.0,31.0,31.0,31.0,31.0,31.0,31.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,28.0
2017/06/22,29.0,,,28.0,28.0,28.0,28.0,,28.0,27.0,27.0,27.0,27.0,27.0,29.0,29.0,30.0,30.0,30.0,30.0,,32.0,33.0,31.0,32.0,32.0,32.0,32.0,33.0,33.0,33.0,33.0,,33.0,33.0,33.0,33.0,32.0,32.0,32.0,31.0,31.0,31.0,31.0,31.0,31.0,30.0,30.0
2017/06/23,,30.0,,29.0,29.0,29.0,28.0,28.0,,28.0,28.0,28.0,28.0,,28.0,28.0,30.0,31.0,31.0,32.0,32.0,32.0,32.0,32.0,,35.0,35.0,35.0,,36.0,36.0,36.0,36.0,36.0,36.0,36.0,35.0,35.0,34.0,34.0,34.0,34.0,33.0,33.0,33.0,33.0,33.0,32.0
2017/06/24,,31.0,31.0,31.0,,31.0,30.0,30.0,30.0,30.0,29.0,28.0,28.0,29.0,30.0,,33.0,33.0,33.0,,34.0,34.0,35.0,35.0,36.0,,36.0,,,38.0,38.0,38.0,38.0,38.0,,37.0,37.0,37.0,36.0,36.0,34.0,34.0,34.0,34.0,34.0,34.0,33.0,33.0
2017/06/25,33.0,32.0,32.0,32.0,32.0,32.0,32.0,31.0,31.0,31.0,31.0,30.0,31.0,31.0,32.0,32.0,33.0,33.0,,36.0,36.0,37.0,,38.0,,39.0,39.0,,40.0,40.0,40.0,40.0,40.0,40.0,39.0,39.0,,39.0,38.0,37.0,37.0,36.0,35.0,34.0,34.0,34.0,34.0,33.0
2017/06/26,34.0,33.0,,33.0,33.0,32.0,32.0,32.0,,,,31.0,31.0,31.0,31.0,32.0,33.0,33.0,33.0,,34.0,,35.0,35.0,,35.0,,37.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,37.0,38.0,37.0,36.0,36.0,36.0,,,35.0,35.0,35.0,34.0,34.0
2017/06/27,34.0,,,,33.0,32.0,32.0,,32.0,32.0,32.0,31.0,32.0,32.0,,33.0,33.0,34.0,35.0,35.0,35.0,35.0,36.0,37.0,37.0,37.0,38.0,38.0,,40.0,40.0,39.0,39.0,39.0,37.0,36.0,36.0,36.0,36.0,36.0,36.0,35.0,35.0,35.0,34.0,34.0,34.0,34.0
2017/06/28,34.0,33.0,33.0,33.0,33.0,33.0,,32.0,30.0,29.0,28.0,28.0,28.0,28.0,28.0,29.0,,29.0,29.0,29.0,29.0,30.0,,31.0,31.0,33.0,34.0,34.0,,27.0,26.0,27.0,27.0,28.0,29.0,28.0,,,28.0,28.0,27.0,27.0,27.0,26.0,26.0,26.0,26.0,26.0
2017/06/29,,,25.0,25.0,25.0,25.0,25.0,,,,25.0,26.0,26.0,27.0,27.0,27.0,27.0,27.0,,28.0,28.0,28.0,29.0,29.0,29.0,29.0,28.0,28.0,28.0,28.0,28.0,29.0,30.0,30.0,30.0,30.0,30.0,,30.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,,28.0
2017/06/30,,28.0,28.0,,,28.0,28.0,28.0,,28.0,,28.0,,,,27.0,28.0,28.0,29.0,29.0,30.0,31.0,31.0,29.0,27.0,27.0,26.0,26.0,26.0,27.0,27.0,27.0,27.0,,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0
2017/07/01,,,,27.0,27.0,26.0,27.0,,27.0,27.0,27.0,27.0,27.0,,,30.0,30.0,29.0,31.0,31.0,,32.0,32.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,32.0,35.0,33.0,33.0,28.0,28.0,28.0,28.0,,28.0,28.0,28.0,,28.0,28.0,28.0,28.0,28.0
2017/07/02,28.0,,,,28.0,28.0,,28.0,,,28.0,28.0,28.0,28.0,27.0,27.0,,27.0,26.0,27.0,26.0,26.0,26.0,26.0,,,,,,29.0,,30.0,,,30.0,30.0,,30.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,28.0,28.0,28.0
2017/07/03,28.0,28.0,28.0,,,28.0,28.0,28.0,28.0,28.0,,28.0,28.0,28.0,28.0,29.0,,30.0,31.0,31.0,32.0,32.0,33.0,33.0,34.0,34.0,,35.0,35.0,35.0,35.0,,35.0,35.0,35.0,34.0,35.0,34.0,34.0,33.0,,33.0,,33.0,33.0,33.0,31.0,31.0
2017/07/04,,,,,,31.0,,,,29.0,29.0,28.0,28.0,28.0,,29.0,29.0,30.0,31.0,31.0,31.0,32.0,33.0,33.0,33.0,34.0,34.0,35.0,,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,,35.0,35.0,34.0,35.0,35.0,34.0,33.0,33.0,32.0
2017/07/05,32.0,,,31.0,,31.0,31.0,,30.0,30.0,,30.0,30.0,30.0,,,,31.0,,31.0,31.0,32.0,32.0,33.0,33.0,33.0,33.0,34.0,33.0,34.0,,34.0,34.0,34.0,34.0,34.0,34.0,,,34.0,34.0,33.0,33.0,,33.0,33.0,33.0,32.0
2017/07/06,32.0,32.0,31.0,31.0,31.0,30.0,30.0,29.0,,,,28.0,27.0,,28.0,,29.0,29.0,30.0,,,31.0,32.0,32.0,,,34.0,35.0,,34.0,,35.0,35.0,35.0,35.0,35.0,34.0,,,32.0,26.0,26.0,26.0,26.0,26.0,27.0,27.0,27.0
2017/07/07,27.0,27.0,28.0,28.0,27.0,27.0,27.0,,,26.0,,26.0,,,28.0,28.0,28.0,29.0,,,,33.0,33.0,34.0,,34.0,,,,35.0,35.0,35.0,36.0,,35.0,34.0,32.0,31.0,31.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2017/07/08,,,,30.0,30.0,30.0,30.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,30.0,31.0,32.0,32.0,33.0,33.0,,34.0,35.0,35.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,35.0,35.0,,,,35.0,35.0,35.0,35.0,35.0,,34.0,34.0
2017/07/09,34.0,34.0,34.0,,33.0,32.0,,,,32.0,,32.0,,,,32.0,32.0,32.0,32.0,34.0,,34.0,35.0,35.0,35.0,36.0,,36.0,36.0,36.0,36.0,39.0,39.0,39.0,,38.0,38.0,38.0,38.0,,37.0,37.0,,,36.0,,,34.0
2017/07/10,34.0,34.0,33.0,,33.0,32.0,,32.0,32.0,,,31.0,,31.0,,31.0,32.0,33.0,33.0,,34.0,35.0,,35.0,36.0,,37.0,37.0,37.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,37.0,37.0,37.0,36.0,36.0,36.0,,33.0,33.0,31.0
2017/07/11,31.0,30.0,30.0,30.0,30.0,29.0,29.0,,,29.0,29.0,29.0,,29.0,29.0,30.0,,30.0,32.0,32.0,32.0,34.0,34.0,35.0,,,,,36.0,36.0,33.0,30.0,30.0,27.0,27.0,28.0,27.0,27.0,28.0,28.0,28.0,28.0,28.0,28.0,29.0,29.0,29.0,29.0
2017/07/12,,,,29.0,,27.0,27.0,27.0,,26.0,,26.0,26.0,,,27.0,28.0,28.0,28.0,28.0,28.0,28.0,29.0,30.0,,,31.0,31.0,,32.0,32.0,,32.0,,,32.0,,32.0,,30.0,30.0,30.0,,,30.0,29.0,29.0,29.0
2017/07/13,28.0,28.0,,,28.0,28.0,28.0,,28.0,,,28.0,28.0,,,,30.0,31.0,31.0,31.0,31.0,31.0,31.0,32.0,33.0,33.0,33.0,33.0,,34.0,,34.0,34.0,,34.0,34.0,,,,33.0,32.0,31.0,31.0,30.0,30.0,30.0,30.0,30.0
2017/07/14,30.0,,,30.0,30.0,29.0,,29.0,,,,29.0,29.0,,29.0,,,30.0,,32.0,,,,33.0,33.0,33.0,33.0,33.0,35.0,35.0,34.0,,35.0,,35.0,35.0,33.0,33.0,,,32.0,32.0,32.0,32.0,32.0,32.0,31.0,31.0
2017/07/15,,30.0,,30.0,,29.0,29.0,29.0,29.0,29.0,,30.0,29.0,29.0,30.0,30.0,30.0,30.0,29.0,28.0,30.0,32.0,33.0,34.0,34.0,34.0,35.0,35.0,,34.0,34.0,33.0,32.0,,32.0,32.0,,31.0,31.0,30.0,30.0,30.0,30.0,,30.0,30.0,,29.0
2017/07/16,29.0,29.0,,29.0,,29.0,,29.0,29.0,,29.0,29.0,29.0,29.0,29.0,,29.0,30.0,31.0,,33.0,33.0,34.0,34.0,,35.0,35.0,,,36.0,,,34.0,,34.0,33.0,33.0,33.0,32.0,33.0,32.0,32.0,32.0,32.0,31.0,31.0,31.0,31.0
2017/07/17,31.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,31.0,31.0,32.0,32.0,32.0,32.0,32.0,33.0,32.0,32.0,32.0,28.0,28.0,28.0,28.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,28.0,28.0,28.0,28.0,28.0,28.0
2017/07/18,28.0,28.0,28.0,28.0,28.0,28.0,27.0,27.0,,,,27.0,28.0,28.0,28.0,29.0,30.0,31.0,32.0,32.0,33.0,34.0,34.0,34.0,35.0,36.0,36.0,36.0,36.0,36.0,37.0,37.0,37.0,37.0,37.0,37.0,36.0,36.0,35.0,35.0,35.0,33.0,33.0,33.0,33.0,33.0,32.0,31.0
2017/07/19,31.0,,,31.0,30.0,30.0,30.0,30.0,,30.0,30.0,30.0,30.0,,31.0,32.0,32.0,34.0,34.0,35.0,35.0,,37.0,37.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,37.0,37.0,32.0,32.0,31.0,32.0,32.0,,32.0,32.0,32.0,32.0,31.0
2017/07/20,32.0,32.0,32.0,32.0,32.0,31.0,31.0,31.0,31.0,31.0,29.0,29.0,28.0,26.0,,,26.0,26.0,,26.0,26.0,26.0,27.0,28.0,28.0,29.0,30.0,30.0,,31.0,,32.0,33.0,34.0,34.0,34.0,33.0,33.0,33.0,33.0,33.0,32.0,31.0,31.0,31.0,31.0,31.0,31.0
2017/07/21,30.0,30.0,30.0,30.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,31.0,32.0,32.0,,32.0,33.0,34.0,34.0,34.0,34.0,34.0,35.0,35.0,35.0,36.0,36.0,36.0,36.0,,34.0,33.0,33.0,,32.0,32.0,32.0,32.0,31.0,31.0,31.0
2017/07/22,30.0,29.0,29.0,,29.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,,28.0,28.0,28.0,29.0,29.0,,30.0,,30.0,32.0,32.0,33.0,33.0,33.0,33.0,34.0,34.0,34.0,32.0,29.0,,29.0,29.0,29.0,,29.0,28.0,28.0,28.0,28.0,27.0,27.0,27.0,27.0,27.0
2017/07/23,,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,28.0,,29.0,29.0,30.0,30.0,32.0,32.0,32.0,32.0,32.0,32.0,33.0,33.0,32.0,33.0,33.0,33.0,33.0,,27.0,27.0,28.0,28.0,28.0,28.0,27.0,27.0,27.0,27.0,,28.0,28.0
2017/07/24,28.0,28.0,28.0,,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,28.0,28.0,28.0,29.0,29.0,30.0,31.0,29.0,29.0,29.0,31.0,32.0,33.0,33.0,30.0,31.0,31.0,31.0,,31.0,31.0,31.0,31.0,30.0,30.0,30.0,30.0,30.0,30.0,27.0,27.0,27.0,27.0
2017/07/25,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,28.0,29.0,29.0,30.0,30.0,31.0,31.0,31.0,31.0,31.0,,31.0,33.0,30.0,30.0,31.0,31.0,30.0,30.0,30.0,31.0,30.0,29.0,29.0,28.0,28.0,28.0,27.0,27.0,27.0,27.0
2017/07/26,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,28.0,28.0,28.0,30.0,30.0,30.0,30.0,31.0,31.0,,32.0,32.0,32.0,32.0,,33.0,33.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,33.0,33.0,33.0,33.0,32.0,32.0,31.0,31.0,31.0,31.0,30.0
2017/07/27,30.0,30.0,30.0,30.0,30.0,30.0,30.0,,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,31.0,31.0,31.0,31.0,31.0,32.0,32.0,33.0,33.0,33.0,33.0,33.0,34.0,34.0,,34.0,34.0,34.0,33.0,33.0,32.0,32.0,31.0,31.0,31.0,,31.0,31.0,31.0,31.0
2017/07/28,,30.0,,30.0,,30.0,30.0,,30.0,30.0,30.0,30.0,29.0,29.0,30.0,30.0,30.0,30.0,31.0,31.0,31.0,32.0,33.0,33.0,33.0,33.0,34.0,34.0,33.0,34.0,34.0,34.0,31.0,31.0,32.0,33.0,33.0,31.0,30.0,,27.0,27.0,28.0,28.0,28.0,28.0,28.0,28.0
2017/07/29,28.0,28.0,28.0,28.0,28.0,28.0,,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,29.0,29.0,29.0,30.0,31.0,31.0,31.0,32.0,32.0,32.0,33.0,33.0,34.0,34.0,34.0,,34.0,34.0,33.0,33.0,33.0,33.0,,,31.0,30.0,30.0,30.0,29.0,29.0,29.0,28.0
